sep=; 
Time;Heater L;Heater R;TS-1;TS-2;TS-3;TS-4;T-Set;T-Actual;PWR-Heat;PWR-Fan;T-ColdJ;Mode
05:48,00;120,9;140,7;86,1;96,9;0,0;0,0; 75;96,9;  0;255;26,4;REFLOW
05:49,25;120,9;141,8;86,1;96,8;0,0;0,0; 74;96,8;  0;255;26,4;REFLOW
05:49,50;120,9;141,8;86,1;96,8;0,0;0,0; 74;96,8;  0;255;26,4;REFLOW
05:49,75;120,9;141,8;85,9;96,7;0,0;0,0; 74;96,7;  0;255;26,4;REFLOW
05:49,00;120,9;141,8;85,9;96,6;0,0;0,0; 74;96,6;  0;255;26,4;REFLOW
05:50,25;120,9;140,7;85,8;96,4;0,0;0,0; 74;96,4;  0;255;26,4;REFLOW
05:50,50;120,9;141,8;85,6;96,3;0,0;0,0; 74;96,3;  0;255;26,3;REFLOW
05:50,75;120,9;141,8;85,4;96,1;0,0;0,0; 74;96,1;  0;255;26,4;REFLOW
05:50,00;120,9;141,8;85,2;95,9;0,0;0,0; 74;95,9;  0;255;26,5;REFLOW
05:51,25;119,8;141,8;85,0;95,9;0,0;0,0; 73;95,9;  0;255;26,4;REFLOW
05:51,50;119,8;140,7;84,9;95,9;0,0;0,0; 73;95,9;  0;255;26,4;REFLOW
05:51,75;119,8;139,6;84,7;95,8;0,0;0,0; 73;95,8;  0;255;26,4;REFLOW
05:51,00;119,8;138,5;84,6;95,8;0,0;0,0; 73;95,8;  0;255;26,3;REFLOW
05:52,25;119,8;137,4;84,4;95,7;0,0;0,0; 72;95,7;  0;255;26,4;REFLOW
05:52,50;119,8;137,4;84,3;95,6;0,0;0,0; 72;95,6;  0;255;26,4;REFLOW
05:52,75;119,8;138,5;84,2;95,4;0,0;0,0; 72;95,4;  0;255;26,4;REFLOW
05:52,00;119,8;137,4;84,1;95,3;0,0;0,0; 72;95,3;  0;255;26,4;REFLOW
05:53,25;119,8;136,3;83,9;95,2;0,0;0,0; 71;95,2;  0;255;26,3;REFLOW
05:53,50;119,8;135,2;83,9;95,1;0,0;0,0; 71;95,1;  0;255;26,3;REFLOW
05:53,75;118,7;134,1;83,9;95,0;0,0;0,0; 71;95,0;  0;255;26,3;REFLOW
05:53,00;118,7;133,0;83,9;95,0;0,0;0,0; 71;95,0;  0;255;26,4;REFLOW
05:54,25;118,7;135,2;83,9;94,9;0,0;0,0; 70;94,9;  0;255;26,4;REFLOW
05:54,50;118,7;135,2;83,9;94,8;0,0;0,0; 70;94,8;  0;255;26,4;REFLOW
05:54,75;117,6;134,1;83,9;94,6;0,0;0,0; 70;94,6;  0;255;26,3;REFLOW
05:54,00;117,6;133,0;83,9;94,6;0,0;0,0; 70;94,6;  0;255;26,5;REFLOW
05:55,25;117,6;131,9;83,8;94,4;0,0;0,0; 70;94,4;  0;255;26,4;REFLOW
05:55,50;117,6;131,9;83,7;94,2;0,0;0,0; 70;94,2;  0;255;26,4;REFLOW
05:55,75;117,6;131,9;83,7;94,0;0,0;0,0; 70;94,0;  0;255;26,4;REFLOW
05:55,00;117,6;130,8;83,7;93,9;0,0;0,0; 70;93,9;  0;255;26,4;REFLOW
05:56,25;117,6;131,9;83,6;93,6;0,0;0,0; 69;93,6;  0;255;26,4;REFLOW
05:56,50;117,1;131,4;83,4;93,4;0,0;0,0; 69;93,4;  0;255;26,3;REFLOW
05:56,75;116,5;131,9;83,3;93,2;0,0;0,0; 69;93,2;  0;255;26,4;REFLOW
05:56,00;116,5;130,8;83,1;93,1;0,0;0,0; 69;93,1;  0;255;26,4;REFLOW
05:57,25;116,5;130,8;83,0;92,8;0,0;0,0; 68;92,8;  0;255;26,4;REFLOW
05:57,50;116,5;130,8;82,8;92,7;0,0;0,0; 68;92,7;  0;255;26,4;REFLOW
05:57,75;115,4;131,9;82,7;92,4;0,0;0,0; 68;92,4;  0;255;26,4;REFLOW
05:57,00;114,9;131,4;82,7;92,3;0,0;0,0; 68;92,3;  0;255;26,3;REFLOW
05:58,25;114,9;132,5;82,7;92,1;0,0;0,0; 67;92,1;  0;255;26,3;REFLOW
05:58,50;114,9;132,5;82,7;92,0;0,0;0,0; 67;92,0;  0;255;26,4;REFLOW
05:58,75;115,4;133,0;82,6;91,7;0,0;0,0; 67;91,7;  0;255;26,3;REFLOW
05:58,00;114,9;132,5;82,6;91,6;0,0;0,0; 67;91,6;  0;255;26,4;REFLOW
05:59,25;113,8;131,4;82,4;91,3;0,0;0,0; 66;91,3;  0;255;26,4;REFLOW
05:59,50;113,8;131,4;82,3;91,1;0,0;0,0; 66;91,1;  0;255;26,3;REFLOW
05:59,75;113,8;130,3;82,2;90,8;0,0;0,0; 66;90,8;  0;255;26,4;REFLOW
05:59,00;113,8;130,3;81,9;90,7;0,0;0,0; 66;90,7;  0;255;26,3;REFLOW
06:00,25;113,8;129,2;81,8;90,5;0,0;0,0; 66;90,5;  0;255;26,4;REFLOW
06:00,50;113,8;128,1;81,5;90,4;0,0;0,0; 66;90,4;  0;255;26,3;REFLOW
06:00,75;113,8;128,1;81,4;90,3;0,0;0,0; 66;90,3;  0;255;26,3;REFLOW
06:00,00;113,8;129,2;81,2;90,3;0,0;0,0; 66;90,3;  0;255;26,3;REFLOW
06:01,25;112,7;130,3;81,1;90,1;0,0;0,0; 65;90,1;  0;255;26,4;REFLOW
06:01,50;112,7;131,4;80,9;89,8;0,0;0,0; 65;89,8;  0;255;26,3;REFLOW
06:01,75;112,7;131,4;80,7;89,5;0,0;0,0; 65;89,5;  0;255;26,4;REFLOW
06:01,00;112,7;131,4;80,5;89,3;0,0;0,0; 65;89,3;  0;255;26,3;REFLOW
06:02,25;112,7;132,5;80,3;88,9;0,0;0,0; 64;88,9;  0;255;26,3;REFLOW
06:02,50;112,7;132,5;80,1;88,8;0,0;0,0; 64;88,8;  0;255;26,4;REFLOW
06:02,75;112,7;132,5;79,9;88,4;0,0;0,0; 64;88,4;  0;255;26,4;REFLOW
06:02,00;112,7;131,4;79,9;88,3;0,0;0,0; 64;88,3;  0;255;26,3;REFLOW
06:03,25;111,6;131,4;79,8;88,1;0,0;0,0; 63;88,1;  0;255;26,4;REFLOW
06:03,50;111,6;131,4;79,7;88,1;0,0;0,0; 63;88,1;  0;255;26,3;REFLOW
06:03,75;111,6;132,5;79,7;88,1;0,0;0,0; 63;88,1;  0;255;26,3;REFLOW
06:03,00;111,6;131,4;79,7;88,0;0,0;0,0; 63;88,0;  0;255;26,4;REFLOW
06:04,25;111,6;132,5;79,7;87,9;0,0;0,0; 62;87,9;  0;255;26,3;REFLOW
06:04,50;111,6;132,5;79,5;87,8;0,0;0,0; 62;87,8;  0;255;26,3;REFLOW
06:04,75;111,6;132,5;79,4;87,5;0,0;0,0; 62;87,5;  0;255;26,3;REFLOW
06:04,00;110,5;132,5;79,3;87,4;0,0;0,0; 62;87,4;  0;255;26,4;REFLOW
06:05,25;111,6;131,4;79,1;87,3;0,0;0,0; 62;87,3;  0;255;26,3;REFLOW
06:05,50;110,5;131,4;78,9;87,3;0,0;0,0; 62;87,3;  0;255;26,4;REFLOW
06:05,75;110,5;132,5;78,9;87,1;0,0;0,0; 62;87,1;  0;255;26,4;REFLOW
06:05,00;110,5;130,3;78,9;87,1;0,0;0,0; 62;87,1;  0;255;26,4;REFLOW
06:06,25;110,5;130,3;78,9;87,1;0,0;0,0; 61;87,1;  0;255;26,3;REFLOW
06:06,50;110,5;129,2;78,9;87,1;0,0;0,0; 61;87,1;  0;255;26,4;REFLOW
06:06,75;110,5;129,2;78,9;86,9;0,0;0,0; 61;86,9;  0;255;26,3;REFLOW
06:06,00;110,5;129,2;78,7;86,8;0,0;0,0; 61;86,8;  0;255;26,3;REFLOW
06:07,25;110,5;128,1;78,6;86,7;0,0;0,0; 60;86,7;  0;255;26,3;REFLOW
06:07,50;110,5;128,1;78,6;86,6;0,0;0,0; 60;86,6;  0;255;26,3;REFLOW
06:07,75;110,5;128,1;78,6;86,5;0,0;0,0; 60;86,5;  0;255;26,3;REFLOW
06:07,00;110,5;127,0;78,6;86,5;0,0;0,0; 60;86,5;  0;255;26,3;REFLOW
06:08,25;110,5;127,0;78,6;86,4;0,0;0,0; 59;86,4;  0;255;26,3;REFLOW
06:08,50;109,4;127,0;78,6;86,3;0,0;0,0; 59;86,3;  0;255;26,3;REFLOW
06:08,75;109,4;127,0;78,4;86,1;0,0;0,0; 59;86,1;  0;255;26,3;REFLOW
06:08,00;109,4;125,9;78,3;86,1;0,0;0,0; 59;86,1;  0;255;26,4;REFLOW
06:09,25;109,4;125,9;78,2;86,1;0,0;0,0; 58;86,1;  0;255;26,3;REFLOW
06:09,50;109,4;125,9;78,2;86,1;0,0;0,0; 58;86,1;  0;255;26,3;REFLOW
06:09,75;109,4;125,9;78,2;86,1;0,0;0,0; 58;86,1;  0;255;26,3;REFLOW
06:09,00;109,4;125,9;78,2;86,1;0,0;0,0; 58;86,1;  0;255;26,3;REFLOW
06:10,25;108,3;124,8;78,2;86,1;0,0;0,0; 58;86,1;  0;255;26,4;REFLOW
